Numer systemowy kandydata;PESEL;Nazwisko;Imię;Telefon;E-mail;Ulica;Nr budynku;Nr mieszkania;Kod pocztowy;Imie;Miejscowość;Kod SIMC miejscowości;Gmina;Kod TERC gminy;Powiat;Kod TERC powiatu;Województwo;Kod TERC województwa;Imię i nazwisko matki;Telefon matki;E-mail matki;Ulica matki;Nr budynku matki;Nr mieszkania matki;Kod pocztowy matki;Dzielnica matki;Miejscowość matki;Kod SIMC miejscowości matki;Gmina matki;Kod TERC gminy matki;Powiat matki;Kod TERC powiatu matki;Województwo matki;Kod TERC województwa matki;Imię i nazwisko ojca;Telefon ojca;E-mail ojca;Ulica ojca;Nr budynku ojca;Nr mieszkania ojca;Kod pocztowy ojca;Dzielnica ojca;Miejscowość ojca;Kod SIMC miejscowości ojca;Gmina ojca;Kod TERC gminy ojca;Powiat ojca;Kod TERC powiatu ojca;Województwo ojca;Kod TERC województwa ojca;Rodzaj rejestracji;Orzeczenie o potrzebie kształcenia specjalnego;Orzeczenie o niepełnosprawności;Planowany rok ukończenia gimnazjum;Numer systemowy gimnazjum macierzystego;Gimnazjum aktywne;Nazwa gimnazjum macierzystego;Adres gimnazjum spoza listy;Ulica gimnazjum macierzystego;Nr budynku gimnazjum macierzystego;Kod pocztowy gimnazjum macierzystego;Dzielnica gimnazjum macierzystego;Miejscowość gimnazjum macierzystego;Kod SIMC miejscowości gimnazjum macierzystego;Gmina gimnazjum macierzystego;Kod TERC gminy gimnazjum macierzystego;Powiat gimnazjum macierzystego;Kod TERC powiatu gimnazjum macierzystego;Województwo gimnazjum macierzystego;Kod TERC województwa gimnazjum macierzystego;Numer systemowy organu prowadzącego gimnazjum macierzyste;Nazwa organu prowadzącego gimnazjum macierzyste;Liczba wybranych szkół;Liczba wybranych oddziałów;Stan weryfikacji podania;Stan weryfikacji osiągnięć;Średnia liczba punktów dla wszystkich preferencji;Nazwa szkoły, w której kandydat został zakwalifikowany;Typ szkoły, w której kandydat został zakwalifikowany;Ulica szkoły, w której kandydat został zakwalifikowany;Nr budynku szkoły, w której kandydat został zakwalifikowany;Kod pocztowy szkoły, w której kandydat został zakwalifikowany;Dzielnica szkoły, w której kandydat został zakwalifikowany;Miejscowość szkoły, w której kandydat został zakwalifikowany;Kod SIMC miejscowości szkoły, w której kandydat został zakwalifikowany;Gmina szkoły, w której kandydat został zakwalifikowany;Kod TERC gminy szkoły, w której kandydat został zakwalifikowany;Powiat szkoły, w której kandydat został zakwalifikowany;Kod TERC powiatu szkoły, w której kandydat został zakwalifikowany;Województwo szkoły, w której kandydat został zakwalifikowany;Kod TERC województwa szkoły, w której kandydat został zakwalifikowany;Numer systemowy oddziału, w którym kandydat został zakwalifikowany;(Symbol) Nazwa oddziału, w którym kandydat został zakwalifikowany;Liczba punktów z jaką kandydat został zakwalifikowany;Numer systemowy organu prowadzącego szkołę przyjęcia;Nazwa organu prowadzącego szkołę przyjęcia;Nazwa szkoły, w której kandydat został przyjęty;Typ szkoły, w której kandydat został przyjęty;Ulica szkoły, w której kandydat został przyjęty;Nr budynku szkoły, w której kandydat został przyjęty;Kod pocztowy szkoły, w której kandydat został przyjęty;Dzielnica szkoły, w której kandydat został przyjęty;Miejscowość szkoły, w której kandydat został przyjęty;Kod SIMC miejscowości szkoły, w której kandydat został przyjęty;Gmina szkoły, w której kandydat został przyjęty;Kod TERC gminy szkoły, w której kandydat został przyjęty;Powiat szkoły, w której kandydat został przyjęty;Kod TERC powiatu szkoły, w której kandydat został przyjęty;Województwo szkoły, w której kandydat został przyjęty;Kod TERC województwa szkoły, w której kandydat został przyjęty;Numer systemowy oddziału, w którym kandydat został przyjęty;(Symbol) Nazwa oddziału, w którym kandydat został przyjęty;Nazwa zawodu;Liczba punktów z jaką kandydat został przyjęty;Tryb przyjęcia;Inny powód przyjęcia;Identyfikator szkoły źródłowej;polski;angielski;niemiecki;francuski;wloski;hiszpanski;rosyjski;matematyka;fizyka;informatyka;historia;biologia;chemia;geografia;wos;zajęcia techniczne;zajęcia artystyczne;edukacja dla bezpieczeństwa;plastyka;muzyka;wf;religia/etyka;zachowanie;Świadectwo z wyróżnieniem;Wynik egzaminu gimnazjalnego z języka polskiego;Wynik egzaminu gimnazjalnego z matematyki;Wynik egzaminu gimnazjalnego z historii i wosu;Wynik egzaminu gimnazjalnego z przedmiotów przyrodniczych;Wynik egzaminu gimnazjalnego z języka obcego na poziomie podstawowym;Wynik egzaminu gimnazjalnego z języka obcego na poziomie rozszerzonym;Status olimpijczyka;Status laureata
17498;66666666666;Krysiak;Adam;666666666;null;ulica1;3;;98-235;brak;Wrząca;698986;Błaszki;1014025;sieradzki;1014;ŁÓDZKIE;10;imie matki;;;ulica1;3;;98-235;brak;Wrząca;698986;Błaszki;1014025;sieradzki;1014;ŁÓDZKIE;10;imie ojca;;;ulica1;3;;98-235;brak;Wrząca;698986;Błaszki;1014025;sieradzki;1014;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;brak danych;166;nie;Publiczne Gimnazjum w Gruszczycach (Sieradz);;Gruszczyce;45;98-235;brak;Sieradz;976050;Sieradz;1014011;sieradzki;1014;ŁÓDZKIE;10;18;Starostwo Powiatowe w Sieradzu;2;3;podanie zaakceptowane;osiągnięcia zaakceptowane;74,33333333;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;313;(1(a+b)TE) Technik elektronik (ang*-niem*);77;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;313;(1(a+b)TE) Technik elektronik (ang*-niem*);Technik elektronik;77;Przyjęcie w ramach przydziału;;;2;3;2;null;null;null;null;2;3;4;2;3;3;3;3;4;4;4;3;4;5;4;6;nie;59;48;56;57;55;30;nie;nie
8102;66666666666;Zastępa;Hubert Grzegorz;666666666;null;ulica1;13;;99-232;brak;Zaborów;720154;Zadzim;1011062;poddębicki;1011;ŁÓDZKIE;10;imie matki;;;ulica1;13;;99-232;brak;Zaborów;720154;Zadzim;1011062;poddębicki;1011;ŁÓDZKIE;10;imie ojca;;;ulica1;13;;99-232;brak;Zaborów;720154;Zadzim;1011062;poddębicki;1011;ŁÓDZKIE;10;Rejestrowany przez gimnazjum;nie;nie;2015;353;tak;Gimnazjum w Zygrach;;;71;99-232;brak;Zygry;721001;Zadzim;1011062;poddębicki;1011;ŁÓDZKIE;10;28;Starostwo Powiatowe w Poddębicach;2;2;podanie zaakceptowane;osiągnięcia zaakceptowane;75;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;313;(1(a+b)TE) Technik elektronik (ang*-niem*);75;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;313;(1(a+b)TE) Technik elektronik (ang*-niem*);Technik elektronik;75;Przyjęcie w ramach przydziału;;;2;3;2;null;null;null;null;3;2;3;2;2;3;3;4;4;5;4;5;4;5;3;2;nie;53;55;50;54;48;35;nie;nie
15462;66666666666;Jabłońska;Sandra Agnieszka;666666666;null;ulica1;1;13;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;1;13;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;1;13;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;brak danych;202;nie;Publiczne Gimnazjum nr 1 w Zduńskiej Woli;;ul.Parkowa;5;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;22;Starostwo Powiatowe w Zduńskiej Woli;3;3;podanie zaakceptowane;osiągnięcia zaakceptowane;67,2;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;313;(1(a+b)TE) Technik elektronik (ang*-niem*);66.2;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;313;(1(a+b)TE) Technik elektronik (ang*-niem*);Technik elektronik;66.2;Przyjęcie w ramach przydziału;;;3;2;2;null;null;null;null;2;3;3;3;2;2;3;3;3;5;4;5;4;6;5;6;nie;50;24;53;36;38;15;nie;nie
22058;66666666666;Staniucha;Adrian Jakub;666666666;null;ulica1;167;;98-220;brak;Czechy;721567;Zduńska Wola;1019042;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;167;;98-220;brak;Czechy;721567;Zduńska Wola;1019042;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;167;;98-220;brak;Czechy;721567;Zduńska Wola;1019042;zduńskowolski;1019;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;brak danych;208;nie;Gminne Gimnazjum w Czechach;;;142;98-220;brak;Czechy;721567;Zduńska Wola;1019042;zduńskowolski;1019;ŁÓDZKIE;10;22;Starostwo Powiatowe w Zduńskiej Woli;3;5;podanie zaakceptowane;osiągnięcia zaakceptowane;65,8;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;313;(1(a+b)TE) Technik elektronik (ang*-niem*);65.8;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;313;(1(a+b)TE) Technik elektronik (ang*-niem*);Technik elektronik;65.8;Przyjęcie w ramach przydziału;;;3;2;null;null;null;null;2;2;2;3;2;2;2;3;2;4;4;5;4;4;4;5;6;nie;50;34;63;39;43;23;nie;nie
21934;66666666666;Wojtysiak;Maciej;666666666;null;ulica1;103a;;98-220;brak;Wojsławice;722058;Zduńska Wola;1019042;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;103a;;98-220;brak;Wojsławice;722058;Zduńska Wola;1019042;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;103a;;98-220;brak;Wojsławice;722058;Zduńska Wola;1019042;zduńskowolski;1019;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;2015;206;nie;Publiczne Gimnazjum nr 5 w Zduńskiej Woli;;ul.Wileńska;3;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;22;Starostwo Powiatowe w Zduńskiej Woli;3;3;podanie zaakceptowane;osiągnięcia zaakceptowane;65,13333333;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;313;(1(a+b)TE) Technik elektronik (ang*-niem*);63.8;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;313;(1(a+b)TE) Technik elektronik (ang*-niem*);Technik elektronik;63.8;Przyjęcie w ramach przydziału;;;3;4;3;null;null;null;null;3;3;3;2;2;3;3;2;3;3;3;3;3;5;5;4;nie;47;21;41;32;38;18;nie;nie
21256;66666666666;Skawiński;Kacper Krzysztof;666666666;null;ulica1;18;1;98-200;brak;Sieradz;976050;Sieradz;1014011;sieradzki;1014;ŁÓDZKIE;10;imie matki;;;ulica1;7;16;98-200;brak;Sieradz;976050;Sieradz;1014011;sieradzki;1014;ŁÓDZKIE;10;imie ojca;;;ulica1;18;1;98-200;brak;Sieradz;976050;Sieradz;1014011;sieradzki;1014;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;2015;151;nie;Publiczne Gimnazjum Nr 1 (Sieradz);;Aleja Grunwaldzka;10;98-200;brak;Sieradz;976050;Sieradz;1014011;sieradzki;1014;ŁÓDZKIE;10;18;Starostwo Powiatowe w Sieradzu;2;3;podanie zaakceptowane;osiągnięcia zaakceptowane;57;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;313;(1(a+b)TE) Technik elektronik (ang*-niem*);60;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;313;(1(a+b)TE) Technik elektronik (ang*-niem*);Technik elektronik;60;Przyjęcie w ramach przydziału;;;2;2;2;null;null;null;null;2;2;4;2;2;2;2;3;3;4;3;5;5;3;3;3;nie;44;31;56;29;45;10;nie;nie
21542;66666666666;Uszczyk;Krystian Waldemar;666666666;null;ulica1;13;50;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;13;50;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;35;30;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;2015;203;nie;Publiczne Gimnazjum nr 2 w Zduńskiej Woli;;Łaska;84;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;22;Starostwo Powiatowe w Zduńskiej Woli;2;2;podanie zaakceptowane;osiągnięcia zaakceptowane;57,8;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;313;(1(a+b)TE) Technik elektronik (ang*-niem*);57.8;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;313;(1(a+b)TE) Technik elektronik (ang*-niem*);Technik elektronik;57.8;Przyjęcie w ramach przydziału;;;2;2;2;null;null;null;null;2;2;3;2;3;2;2;2;4;5;3;2;2;3;2;2;nie;47;52;41;36;48;13;nie;nie
20090;66666666666;Łuczyński;Gracjan Mateusz;666666666;null;ulica1;32;21;98-200;brak;Sieradz;976050;Sieradz;1014011;sieradzki;1014;ŁÓDZKIE;10;imie matki;;;ulica1;32;21;98-200;brak;Sieradz;976050;Sieradz;1014011;sieradzki;1014;ŁÓDZKIE;10;imie ojca;;;ulica1;1;5;98-200;brak;Sieradz;976050;Sieradz;1014011;sieradzki;1014;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;brak danych;153;nie;Publiczne Gimnazjum Nr 3 (Sieradz);;Broniewskiego;30;98-200;brak;Sieradz;976050;Sieradz;1014011;sieradzki;1014;ŁÓDZKIE;10;18;Starostwo Powiatowe w Sieradzu;3;3;podanie zaakceptowane;osiągnięcia zaakceptowane;60,93333333;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;313;(1(a+b)TE) Technik elektronik (ang*-niem*);57.6;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;313;(1(a+b)TE) Technik elektronik (ang*-niem*);Technik elektronik;57.6;Przyjęcie w ramach przydziału;;;3;3;2;null;null;null;null;2;2;2;2;2;2;2;3;4;4;3;5;4;5;5;5;nie;50;38;56;39;40;15;nie;nie
22801;66666666666;Bartos;Wiktor;666666666;null;ulica1;117;;98-200;brak;Kłocko;713734;Sieradz;1014082;sieradzki;1014;ŁÓDZKIE;10;imie matki;;;ulica1;;;-;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;imie ojca;;;ulica1;;;-;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;Rejestracja samodzielna;nie;nie;2014;161;nie;Publiczne Gimnazjum Gminy Sieradz;;Armii Krajowej;5;98-200;brak;Sieradz;976050;Sieradz;1014011;sieradzki;1014;ŁÓDZKIE;10;18;Starostwo Powiatowe w Sieradzu;0;0;podanie nierozpatrzone;osiągnięcia odrzucone;0;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;313;(1(a+b)TE) Technik elektronik (ang*-niem*);Technik elektronik;0;Uczeń drugoroczny;;262;2;2;2;null;null;null;null;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;nie;13;25;30;32;20;15;nie;nie
15338;66666666666;Jarmakowski;Dawid;666666666;null;ulica1;48;6;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;48;6;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;33B;;98-220;brak;Tymienice;722041;Zduńska Wola;1019042;zduńskowolski;1019;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;brak danych;202;nie;Publiczne Gimnazjum nr 1 w Zduńskiej Woli;;ul.Parkowa;5;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;22;Starostwo Powiatowe w Zduńskiej Woli;3;5;podanie zaakceptowane;osiągnięcia zaakceptowane;200;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);200;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;200;Przyjęcie w ramach przydziału;;;4;4;2;null;null;null;null;3;4;4;2;3;4;3;4;4;5;3;4;3;5;6;5;nie;50;41;66;43;93;73;nie;tak
17375;66666666666;Forusiński;Aleksander Cezary;666666666;null;ulica1;50;;98-220;brak;Pratków;721981;Zduńska Wola;1019042;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;50;;98-220;brak;Pratków;721981;Zduńska Wola;1019042;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;50;;98-220;brak;Pratków;721981;Zduńska Wola;1019042;zduńskowolski;1019;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;2015;207;nie;Publiczne Gimnazjum w Wojsławicach;;;118;98-220;brak;Wojsławice;722058;Zduńska Wola;1019042;zduńskowolski;1019;ŁÓDZKIE;10;22;Starostwo Powiatowe w Zduńskiej Woli;2;2;podanie zaakceptowane;osiągnięcia zaakceptowane;155,6;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);155.6;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;155.6;Przyjęcie w ramach przydziału;;;5;5;null;null;null;null;6;6;6;6;6;6;6;5;5;5;6;6;6;5;6;6;6;tak;84;90;88;93;98;98;nie;nie
19481;66666666666;Pawlak;Antoni Wiktor;666666666;null;ulica1;21;;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;21;;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;21;;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;brak danych;203;nie;Publiczne Gimnazjum nr 2 w Zduńskiej Woli;;Łaska;84;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;22;Starostwo Powiatowe w Zduńskiej Woli;2;2;podanie zaakceptowane;osiągnięcia zaakceptowane;153,4;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);153.4;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;153.4;Przyjęcie w ramach przydziału;;;5;6;5;null;null;null;null;5;5;6;5;4;6;4;5;6;5;5;5;4;6;5;6;tak;81;93;81;82;100;95;nie;nie
15082;66666666666;Niewiadomski;Jakub;666666666;null;ulica1;7;56;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;7;56;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;7;56;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;2015;2;nie;Gimnazjum nr 2;;ul. Jaracza;26;90-262;brak;Łódź;957650;Łódź;1061011;Łódź;1061;ŁÓDZKIE;10;1;Urząd Miasta Łodzi (Wydział Edukacji);2;3;podanie zaakceptowane;osiągnięcia zaakceptowane;153,0666667;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);152.4;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;152.4;Przyjęcie w ramach przydziału;;;4;3;4;null;null;null;null;5;4;6;4;4;5;4;5;5;6;5;6;5;5;6;6;tak;81;93;66;79;93;90;nie;nie
16699;66666666666;Owczarek;Piotr Paweł;666666666;null;ulica1;69;19;98-200;brak;Sieradz;976050;Sieradz;1014011;sieradzki;1014;ŁÓDZKIE;10;imie matki;;;ulica1;69;19;98-200;brak;Sieradz;976050;Sieradz;1014011;sieradzki;1014;ŁÓDZKIE;10;imie ojca;;;ulica1;69;19;98-200;brak;Sieradz;976050;Sieradz;1014011;sieradzki;1014;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;2015;1;nie;Gimnazjum nr 1;;ul. Sterlinga;24;90-212;brak;Łódź;957650;Łódź;1061011;Łódź;1061;ŁÓDZKIE;10;1;Urząd Miasta Łodzi (Wydział Edukacji);2;2;podanie zaakceptowane;osiągnięcia zaakceptowane;145,6;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);146.6;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;146.6;Przyjęcie w ramach przydziału;;;4;5;5;null;null;null;null;5;6;6;4;5;5;4;4;6;6;5;6;5;5;6;6;tak;78;79;81;82;98;90;nie;nie
18203;66666666666;Frątczak;Adam Krzysztof;666666666;null;ulica1;7;;98-240;brak;Reduchów;714640;Szadek;1019025;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;7;;98-240;brak;Reduchów;714640;Szadek;1019025;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;Rejestracja samodzielna;nie;nie;brak danych;Gimnazjum spoza listy;nie;Gimnazjum Społecznego Stowarzyszenia Oświatowego w Prusinowicach ;Prusinowice 49, 98-240 Szadek ;;;;;;;;;;;;;;;1;2;podanie zaakceptowane;osiągnięcia zaakceptowane;146;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);146;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;146;Przyjęcie w ramach przydziału;;;4;5;4;null;null;null;null;6;4;6;4;4;4;3;5;6;6;5;6;5;6;5;6;tak;69;97;94;82;93;80;nie;nie
